Bank Gospodarstwa Krajowego,11301062,Działalność przeniesiona do Bank Gospodarstwa Krajowego Region Mazowiecki 
Bank Gospodarstwa Krajowego,11301075,Bank Gospodarstwa Krajowego Region Kujawsko-Pomorski 
Bank Gospodarstwa Krajowego,11301088,Bank Gospodarstwa Krajowego Region Wielkopolski 
Bank Gospodarstwa Krajowego,11301091,Bank Gospodarstwa Krajowego Region Śląski 
Bank Gospodarstwa Krajowego,11301105,Bank Gospodarstwa Krajowego Region Podkarpacki 
Bank Gospodarstwa Krajowego,11301121,Bank Gospodarstwa Krajowego Region Pomorski 
Bank Gospodarstwa Krajowego,11301134,Działalnośc przeniesiona do Bank Gospodarstwa Krajowego Region Pomorski 
Bank Gospodarstwa Krajowego,11301150,Bank Gospodarstwa Krajowego Region Małopolski 
Bank Gospodarstwa Krajowego,11301163,Bank Gospodarstwa Krajowego Region Łódzki 
Bank Gospodarstwa Krajowego,11301176,Bank Gospodarstwa Krajowego Region Zachodniopomorski 
Bank Gospodarstwa Krajowego,11301189,Bank Gospodarstwa Krajowego Region Warmińsko-Mazurski 
Bank Gospodarstwa Krajowego,11301192,Bank Gospodarstwa Krajowego Region Świętokrzyski 
Bank Gospodarstwa Krajowego,11301206,Bank Gospodarstwa Krajowego Region Lubelski 
Bank Gospodarstwa Krajowego,11301219,Bank Gospodarstwa Krajowego Region Opolski 
Bank Gospodarstwa Krajowego,11301222,Bank Gospodarstwa Krajowego Region Lubuski 
Bank Gospodarstwa Krajowego,11301235,Działalność przeniesiona do Bank Gospodarstwa Krajowego Region Małopolski 
Bank Gospodarstwa Krajowego,11301248,Masowe Płatności 
mBank SA,11400000,Centrala 
mBank SA,11401010,Oddział Korporacyjny Warszawa 
mBank SA,11401023,I Filia w Warszawie (OddziałKorporacyjny Bydgoszcz) 
mBank SA,11401036,I Filia w Łodzi (OddziałKorporacyjny Warszawa) 
mBank SA,11401049,Oddział Korporacyjny Bielsko-Biała 
mBank SA,11401052,Oddział Korporacyjny Bydgoszcz 
mBank SA,11401065,Oddział Korporacyjny Gdańsk 
mBank SA,11401078,Oddział Korporacyjny Katowice 
mBank SA,11401081,Oddział Korporacyjny Kraków 
mBank SA,11401094,Oddział Korporacyjny Lublin 
mBank SA,11401108,Oddział Korporacyjny Łódź 
mBank SA,11401111,Oddział Korporacyjny Olsztyn 
mBank SA,11401124,Oddział Korporacyjny Poznań 
mBank SA,11401137,Oddział Korporacyjny Szczecin 
mBank SA,11401140,Oddział Korporacyjny Wrocław 
mBank SA,11401153,Oddział Korporacyjny Gdynia 
mBank SA,11401166,II Filia w Łodzi (OddziałKorporacyjny Warszawa) 
mBank SA,11401179,Oddział Korporacyjny Rybnik 
mBank SA,11401182,I Filia w Olsztynie (OddziałKorporacyjny Olsztyn) 
mBank SA,11401209,I Filia w Łodzi (OddziałKorporacyjny Gdańsk) 
mBank SA,11401212,I Filia w Łodzi (OddziałKorporacyjny Łódź) 
mBank SA,11401225,Oddział Korporacyjny Rzeszów 
mBank SA,11401238,III Filia w Łodzi (OddziałKorporacyjny Warszawa) 
mBank SA,11401241,IV Filia w Łodzi (OddziałKorporacyjny Warszawa) 
mBank SA,11401443,Oddział Korporacyjny Gorzów Wielkopolski 
mBank SA,11401560,IV Filia w Łodzi (OddziałKorporacyjny Gdańsk) 
mBank SA,11401573,X Filia w Łodzi (OddziałKorporacyjny Łódź) 
mBank SA,11401603,X Filia w Łodzi (OddziałKorporacyjny Warszawa) 
mBank SA,11401616,VIII Filia w Łodzi (OddziałKorporacyjny Warszawa) 
mBank SA,11401629,IX Filia w Łodzi (OddziałKorporacyjny Warszawa) 
mBank SA,11401632,II Filia w Łodzi (OddziałKorporacyjny Łódź) 
mBank SA,11401645,III Filia w Łodzi (OddziałKorporacyjny Łódź) 
mBank SA,11401658,IV Filia w Łodzi (OddziałKorporacyjny Łódź) 
mBank SA,11401661,V Filia w Łodzi (OddziałKorporacyjny Łódź) 
mBank SA,11401674,VI Filia w Łodzi (OddziałKorporacyjny Łódź) 
mBank SA,11401687,VII Filia w Łodzi (OddziałKorporacyjny Łódź) 
mBank SA,11401690,VIII Filia w Łodzi (OddziałKorporacyjny Łódź) 
mBank SA,11401720,II Filia w Białymstoku (Oddział Korporacyjny Białystok) 
mBank SA,11401746,V Filia w Olsztynie (OddziałKorporacyjny Olsztyn) 
mBank SA,11401775,Oddział Korporacyjny Białystok 
mBank SA,11401788,Oddział Korporacyjny Opole 
mBank SA,11401850,Oddział Korporacyjny Zielona Góra 
mBank SA,11401889,Oddział Korporacyjny Częstochowa 
mBank SA,11401892,XI Filia w Łodzi (OddziałKorporacyjny Łódź) 
mBank SA,11401906,XII Filia w Łodzi (OddziałKorporacyjny Łódź) 
mBank SA,11401964,Centrum Rozliczeniowe w Łodzi 
mBank SA,11401977,II Oddział Korporacyjny Warszawa 
mBank SA,11401980,XIX Filia w Łodzi (OddziałKorporacyjny Łódź) 
mBank SA,11401993,Oddział Korporacyjny Kalisz 
mBank SA,11402004,Oddział Bankowości Detalicznej 
mBank SA,11402017,Oddział Bankowości Detalicznej 
mBank SA,11402020,Oddział Korporacyjny Kielce 
mBank SA,11402059,Filia Nr 3 (Oddział Bankowości Detalicznej) 
mBank SA,11402062,III Oddział Korporacyjny Warszawa 
mBank SA,11402075,OddziałKorporacyjny Nowy Sącz 
mBank SA,11402088,Oddział Korporacyjny Toruń 
mBank SA,11402091,Oddział Korporacyjny Wałbrzych 
mBank SA,11402105,IV Oddział Korporacyjny Warszawa 
mBank SA,11402118,Oddział Korporacyjny Koszalin 
mBank SA,11402121,Oddział Bankowości Detalicznej 
mBank SA,11402134,XIII Filia w Łodzi (Oddział Korporacyjny Łódź) 
mBank SA,11420008,Oddział Bankowości Detalicznej 
Bank Millennium SA,11600006,Centrala 
Bank Millennium SA,11602202,Millennium - Centrum Rozliczeniowe 
Bank Millennium SA,11602215,Bankowy Punkt Rozliczeń Nr 1 
Bank Millennium SA,11602228,Bankowy Punkt Rozliczeń Nr 3 
Bank Millennium SA,11602231,Bankowy Punkt Rozliczeń Nr 4 
Bank Millennium SA,11602244,Bankowy Punkt Rozliczeń Nr 5 
Bank Handlowo-Kredytowy Spółka Akcyjna w Katowicach w likwidacji,12200005,Centrala Biuro Likwidatorów 
Bank Polska Kasa Opieki SA,12400001,Centrala 
Bank Polska Kasa Opieki SA,12400027,Centrala - Ośrodek Operacji Kartowych 
Bank Polska Kasa Opieki SA,12400030,Centrala - Gospodarka Własna 
Bank Polska Kasa Opieki SA,12400043,Centrala - Operacje Pionu Skarbu 
Bank Polska Kasa Opieki SA,12400056,Centrala - Operacje Powiernicze 
Bank Polska Kasa Opieki SA,12400069,Dom Maklerski Pekao 
Bank Polska Kasa Opieki SA,12401011,XII Oddział w Warszawie 
Bank Polska Kasa Opieki SA,12401024,II Oddział w Warszawie 
Bank Polska Kasa Opieki SA,12401037,I Oddział w Warszawie 
Bank Polska Kasa Opieki SA,12401040,III Oddział w Warszawie 
Bank Polska Kasa Opieki SA,12401053,IV Oddział w Warszawie 
Bank Polska Kasa Opieki SA,12401066,V Oddział w Warszawie 
Bank Polska Kasa Opieki SA,12401079,XIV Oddział w Warszawie-Jankach 
Bank Polska Kasa Opieki SA,12401082,VI Oddział w Warszawie 
Bank Polska Kasa Opieki SA,12401095,X Oddział w Warszawie 
Bank Polska Kasa Opieki SA,12401109,VII Oddział w Warszawie 
Bank Polska Kasa Opieki SA,12401112,VIII Oddział w Warszawie 
Bank Polska Kasa Opieki SA,12401125,IX Oddział w Warszawie 
Bank Polska Kasa Opieki SA,12401138,XI Oddział w Warszawie 
Bank Polska Kasa Opieki SA,12401141,II Oddział w Białej Podlaskiej 
Bank Polska Kasa Opieki SA,12401154,I Oddział w Białymstoku 
Bank Polska Kasa Opieki SA,12401170,I Oddział w Bielsku-Białej 
Bank Polska Kasa Opieki SA,12401183,I Oddział w Bydgoszczy 
Bank Polska Kasa Opieki SA,12401196,I Oddział w Inowrocławiu 
Bank Polska Kasa Opieki SA,12401200,II Oddział w Chełmie 
Bank Polska Kasa Opieki SA,12401213,I Oddział w Częstochowie 
Bank Polska Kasa Opieki SA,12401226,I Oddział w Elblągu 
Bank Polska Kasa Opieki SA,12401239,I Oddział w Gdyni 
Bank Polska Kasa Opieki SA,12401255,III Oddział w Gdańsku 
Bank Polska Kasa Opieki SA,12401268,II Oddział w Gdańsku 
Bank Polska Kasa Opieki SA,12401271,IV Oddział w Gdańsku 
Bank Polska Kasa Opieki SA,12401284,III Oddział w Gorzowie Wielkopolskim 
Bank Polska Kasa Opieki SA,12401297,I Oddział w Zgorzelcu 
Bank Polska Kasa Opieki SA,12401301,I Oddział w Jeleniej Górze 
Bank Polska Kasa Opieki SA,12401314,II Oddział w Kaliszu 
Bank Polska Kasa Opieki SA,12401327,I Oddział w Ostrowie Wielkopolskim 
Bank Polska Kasa Opieki SA,12401330,I Oddział w Katowicach 
Bank Polska Kasa Opieki SA,12401343,I Oddział w Gliwicach 
Bank Polska Kasa Opieki SA,12401356,I Oddział w Jaworznie 
Bank Polska Kasa Opieki SA,12401369,I Oddział w Rudzie Śląskiej 
Bank Polska Kasa Opieki SA,12401372,I Oddział w Kielcach 
Bank Polska Kasa Opieki SA,12401385,II Oddział w Ostrowcu Świętokrzyskim 
Bank Polska Kasa Opieki SA,12401398,II Oddział w Starachowicach 
Bank Polska Kasa Opieki SA,12401402,I Oddział w Skarżysku-Kamiennej 
Bank Polska Kasa Opieki SA,12401415,I Oddział w Koninie 
Bank Polska Kasa Opieki SA,12401428,I Oddział w Koszalinie 
Bank Polska Kasa Opieki SA,12401431,I Oddział w Krakowie 
Bank Polska Kasa Opieki SA,12401444,II Oddział w Krakowie 
Bank Polska Kasa Opieki SA,12401457,II Oddział w Krośnie 
Bank Polska Kasa Opieki SA,12401460,II Oddział w Sanoku 
Bank Polska Kasa Opieki SA,12401473,I Oddział w Legnicy 
Bank Polska Kasa Opieki SA,12401486,I Oddział w Lubinie 
Bank Polska Kasa Opieki SA,12401499,I Oddział w Lesznie 
Bank Polska Kasa Opieki SA,12401503,V Oddział w Lublinie 
Bank Polska Kasa Opieki SA,12401516,II Oddział w Kraśniku 
Bank Polska Kasa Opieki SA,12401529,II Oddział w Puławach 
Bank Polska Kasa Opieki SA,12401532,I Oddział w Łomży 
Bank Polska Kasa Opieki SA,12401545,V Oddział w Łodzi 
Bank Polska Kasa Opieki SA,12401558,I Oddział w Nowym Sączu 
Bank Polska Kasa Opieki SA,12401561,I Oddział w Gorlicach 
Bank Polska Kasa Opieki SA,12401574,I Oddział w Nowym Targu 
Bank Polska Kasa Opieki SA,12401587,I Oddział w Zakopanem 
Bank Polska Kasa Opieki SA,12401590,I Oddział w Olsztynie 
Bank Polska Kasa Opieki SA,12401604,I Oddział w Iławie 
Bank Polska Kasa Opieki SA,12401617,I Oddział w Mrągowie 
Bank Polska Kasa Opieki SA,12401620,I Oddział w Ostródzie 
Bank Polska Kasa Opieki SA,12401633,I Oddział w Opolu 
Bank Polska Kasa Opieki SA,12401646,I Oddział w Brzegu 
Bank Polska Kasa Opieki SA,12401659,I Oddział w Kędzierzynie-Koźlu 
Bank Polska Kasa Opieki SA,12401662,I Oddział w Kluczborku 
Bank Polska Kasa Opieki SA,12401675,I Oddział w Nysie 
Bank Polska Kasa Opieki SA,12401688,I Oddział w Prudniku 
Bank Polska Kasa Opieki SA,12401691,I Oddział w Ostrołęce 
Bank Polska Kasa Opieki SA,12401705,II Oddział w Pile 
Bank Polska Kasa Opieki SA,12401718,II Oddział w Tomaszowie Mazowieckim 
Bank Polska Kasa Opieki SA,12401721,II Oddział w Płocku 
Bank Polska Kasa Opieki SA,12401734,II Oddział w Kutnie 
Bank Polska Kasa Opieki SA,12401747,I Oddział w Poznaniu 
Bank Polska Kasa Opieki SA,12401750,III Oddział w Poznaniu 
Bank Polska Kasa Opieki SA,12401763,II Oddział w Poznaniu 
Bank Polska Kasa Opieki SA,12401776,II Oddział w Przemyślu 
Bank Polska Kasa Opieki SA,12401789,I Oddział w Radomiu 
Bank Polska Kasa Opieki SA,12401792,I Oddział w Rzeszowie 
Bank Polska Kasa Opieki SA,12401806,II Oddział w Mielcu 
Bank Polska Kasa Opieki SA,12401819,II Oddział w Łowiczu 
Bank Polska Kasa Opieki SA,12401822,I Oddział w Sochaczewie 
Bank Polska Kasa Opieki SA,12401835,II Oddział w Słupsku 
Bank Polska Kasa Opieki SA,12401848,I Oddział w Suwałkach 
Bank Polska Kasa Opieki SA,12401851,I Oddział w Ełku 
Bank Polska Kasa Opieki SA,12401864,VII Oddział w Szczecinie 
Bank Polska Kasa Opieki SA,12401877,II Oddział w Stargardzie 
Bank Polska Kasa Opieki SA,12401880,II Oddział w Świnoujściu 
Bank Polska Kasa Opieki SA,12401907,II Oddział w Stalowej Woli 
Bank Polska Kasa Opieki SA,12401910,I Oddział w Tarnowie 
Bank Polska Kasa Opieki SA,12401923,I Oddział w Dębicy 
Bank Polska Kasa Opieki SA,12401936,II Oddział w Toruniu 
Bank Polska Kasa Opieki SA,12401949,II Oddział w Grudziądzu 
Bank Polska Kasa Opieki SA,12401952,I Oddział w Wałbrzychu 
Bank Polska Kasa Opieki SA,12401965,I Oddział w Kłodzku 
Bank Polska Kasa Opieki SA,12401978,I Oddział w Świdnicy 
Bank Polska Kasa Opieki SA,12401981,II Oddział we Włocławku 
Bank Polska Kasa Opieki SA,12401994,I Oddział we Wrocławiu 
Bank Polska Kasa Opieki SA,12402005,II Oddział w Zamościu 
Bank Polska Kasa Opieki SA,12402018,I Oddział w Zielonej Górze 
Bank Polska Kasa Opieki SA,12402021,I Oddział w Dzierżoniowie 
Bank Polska Kasa Opieki SA,12402034,XIII Oddział w Warszawie 
Bank Polska Kasa Opieki SA,12402063,XVIII Oddział w Warszawie 
Bank Polska Kasa Opieki SA,12402076,Centrum Rozliczeniowe 
Bank Polska Kasa Opieki SA,12402089,Oddział Xelion 
Bank Polska Kasa Opieki SA,12402092,Ośrodek Operacyjno - Rozliczeniowy 
Bank Polska Kasa Opieki SA,12402106,Zespół Rozliczeń Kart 
Bank Polska Kasa Opieki SA,12402119,I Oddział w Otwocku 
Bank Polska Kasa Opieki SA,12402122,VI Oddział w Gdańsku 
Bank Polska Kasa Opieki SA,12402135,XVI Oddział w Warszawie 
Bank Polska Kasa Opieki SA,12402148,I Oddział w Sulejówku 
Bank Polska Kasa Opieki SA,12402151,XVII Oddział w Warszawie 
Bank Polska Kasa Opieki SA,12402164,I Oddział w Błoniu 
Bank Polska Kasa Opieki SA,12402177,I Oddział w Białej Podlaskiej 
Bank Polska Kasa Opieki SA,12402180,I Oddział w Radzyniu Podlaskim 
Bank Polska Kasa Opieki SA,12402193,I Oddział w Łosicach 
Bank Polska Kasa Opieki SA,12402210,I Oddział w Siemiatyczach 
Bank Polska Kasa Opieki SA,12402223,I Oddział w Chełmie 
Bank Polska Kasa Opieki SA,12402236,I Oddział w Krasnymstawie 
Bank Polska Kasa Opieki SA,12402249,I Oddział we Włodawie 
Bank Polska Kasa Opieki SA,12402252,II Oddział w Częstochowie 
Bank Polska Kasa Opieki SA,12402265,II Oddział w Elblągu 
Bank Polska Kasa Opieki SA,12402278,I Oddział w Ostrowcu Świętokrzyskim 
Bank Polska Kasa Opieki SA,12402281,I Oddział w Starachowicach 
Bank Polska Kasa Opieki SA,12402294,III Oddział w Krakowie 
Bank Polska Kasa Opieki SA,12402308,V Oddział w Krakowie 
Bank Polska Kasa Opieki SA,12402311,I Oddział w Krośnie 
Bank Polska Kasa Opieki SA,12402324,I Oddział w Brzozowie 
Bank Polska Kasa Opieki SA,12402337,I Oddział w Jaśle 
Bank Polska Kasa Opieki SA,12402340,I Oddział w Sanoku 
Bank Polska Kasa Opieki SA,12402353,I Oddział w Iwoniczu-Zdroju 
Bank Polska Kasa Opieki SA,12402366,I Oddział w Ustrzykach Dolnych 
Bank Polska Kasa Opieki SA,12402379,I Oddział w Jedliczu 
Bank Polska Kasa Opieki SA,12402382,III Oddział w Lublinie 
Bank Polska Kasa Opieki SA,12402395,I Oddział w Kraśniku 
Bank Polska Kasa Opieki SA,12402409,I Oddział w Lubartowie 
Bank Polska Kasa Opieki SA,12402412,I Oddział w Puławach 
Bank Polska Kasa Opieki SA,12402425,I Oddział w Rykach 
Bank Polska Kasa Opieki SA,12402438,I Oddział w Bełżycach 
Bank Polska Kasa Opieki SA,12402441,I Oddział w Bychawie 
Bank Polska Kasa Opieki SA,12402454,I Oddział w Świdniku 
Bank Polska Kasa Opieki SA,12402467,I Oddział w Poniatowej 
Bank Polska Kasa Opieki SA,12402470,I Oddział w Lublinie 
Bank Polska Kasa Opieki SA,12402483,III Oddział w Kraśniku 
Bank Polska Kasa Opieki SA,12402496,II Oddział w Lublinie 
Bank Polska Kasa Opieki SA,12402500,IV Oddział w Lublinie 
Bank Polska Kasa Opieki SA,12402513,II Oddział w Świdniku 
Bank Polska Kasa Opieki SA,12402526,VI Oddział w Lublinie 
Bank Polska Kasa Opieki SA,12402539,VII Oddział w Łodzi 
Bank Polska Kasa Opieki SA,12402542,II Oddział w Gorlicach 
Bank Polska Kasa Opieki SA,12402555,II Oddział w Ostródzie 
Bank Polska Kasa Opieki SA,12402568,I Oddział w Przemyślu 
Bank Polska Kasa Opieki SA,12402571,I Oddział w Jarosławiu 
Bank Polska Kasa Opieki SA,12402584,I Oddział w Lubaczowie 
Bank Polska Kasa Opieki SA,12402597,I Oddział w Przeworsku 
Bank Polska Kasa Opieki SA,12402601,I Oddział w Radymnie 
Bank Polska Kasa Opieki SA,12402614,II Oddział w Rzeszowie 
Bank Polska Kasa Opieki SA,12402627,I Oddział w Kolbuszowej 
Bank Polska Kasa Opieki SA,12402630,I Oddział w Leżajsku 
Bank Polska Kasa Opieki SA,12402643,I Oddział w Łańcucie 
Bank Polska Kasa Opieki SA,12402656,I Oddział w Mielcu 
Bank Polska Kasa Opieki SA,12402669,I Oddział w Ropczycach 
Bank Polska Kasa Opieki SA,12402672,I Oddział w Strzyżowie 
Bank Polska Kasa Opieki SA,12402685,I Oddział w Siedlcach 
Bank Polska Kasa Opieki SA,12402698,I Oddział w Łukowie 
Bank Polska Kasa Opieki SA,12402702,I Oddział w Mińsku Mazowieckim 
Bank Polska Kasa Opieki SA,12402715,I Oddział w Sokołowie Podlaskim 
Bank Polska Kasa Opieki SA,12402728,I Oddział w Garwolinie 
Bank Polska Kasa Opieki SA,12402731,I Oddział w Węgrowie 
Bank Polska Kasa Opieki SA,12402744,I Oddział w Tarnobrzegu 
Bank Polska Kasa Opieki SA,12402757,I Oddział w Janowie Lubelskim 
Bank Polska Kasa Opieki SA,12402760,I Oddział w Nisku 
Bank Polska Kasa Opieki SA,12402773,I Oddział w Opatowie 
Bank Polska Kasa Opieki SA,12402786,I Oddział w Sandomierzu 
Bank Polska Kasa Opieki SA,12402799,I Oddział w Stalowej Woli 
Bank Polska Kasa Opieki SA,12402803,I Oddział w Staszowie 
Bank Polska Kasa Opieki SA,12402816,I Oddział w Zamościu 
Bank Polska Kasa Opieki SA,12402829,I Oddział w Hrubieszowie 
Bank Polska Kasa Opieki SA,12402832,I Oddział w Tomaszowie Lubelskim 
Bank Polska Kasa Opieki SA,12402845,I Oddział w Biłgoraju 
Bank Polska Kasa Opieki SA,12402858,I Oddział w Dęblinie 
Bank Polska Kasa Opieki SA,12402861,I Oddział w Łaskarzewie 
Bank Polska Kasa Opieki SA,12402874,I Oddział w Opolu Lubelskim 
Bank Polska Kasa Opieki SA,12402887,XV Oddział w Warszawie 
Bank Polska Kasa Opieki SA,12402890,II Oddział w Białymstoku 
Bank Polska Kasa Opieki SA,12402904,I Oddział w Bielsku Podlaskim 
Bank Polska Kasa Opieki SA,12402917,I Oddział w Lidzbarku Welskim 
Bank Polska Kasa Opieki SA,12402920,V Oddział w Gdańsku 
Bank Polska Kasa Opieki SA,12402933,V Oddział w Gdyni 
Bank Polska Kasa Opieki SA,12402946,I Oddział w Kaliszu 
Bank Polska Kasa Opieki SA,12402959,II Oddział w Katowicach 
Bank Polska Kasa Opieki SA,12402962,IV Oddział w Katowicach 
Bank Polska Kasa Opieki SA,12402975,III Oddział w Katowicach 
Bank Polska Kasa Opieki SA,12402988,I Oddział w Sosnowcu 
Bank Polska Kasa Opieki SA,12402991,II Oddział w Gliwicach 
Bank Polska Kasa Opieki SA,12403002,IV Oddział w Krakowie 
Bank Polska Kasa Opieki SA,12403015,I Oddział w Łodzi 
Bank Polska Kasa Opieki SA,12403028,II Oddział w Łodzi 
Bank Polska Kasa Opieki SA,12403031,VI Oddział w Łodzi 
Bank Polska Kasa Opieki SA,12403044,I Oddział w Pabianicach 
Bank Polska Kasa Opieki SA,12403057,I Oddział w Zgierzu 
Bank Polska Kasa Opieki SA,12403060,III Oddział w Łodzi 
Bank Polska Kasa Opieki SA,12403073,XI Oddział w Łodzi 
Bank Polska Kasa Opieki SA,12403086,IX Oddział w Łodzi 
Bank Polska Kasa Opieki SA,12403099,I Oddział w Głownie 
Bank Polska Kasa Opieki SA,12403103,II Oddział w Opolu 
Bank Polska Kasa Opieki SA,12403116,I Oddział w Piotrkowie Trybunalskim 
Bank Polska Kasa Opieki SA,12403129,I Oddział w Opocznie 
Bank Polska Kasa Opieki SA,12403132,I Oddział w Radomsku 
Bank Polska Kasa Opieki SA,12403145,I Oddział w Tomaszowie Mazowieckim 
Bank Polska Kasa Opieki SA,12403158,I Oddział w Bełchatowie 
Bank Polska Kasa Opieki SA,12403161,I Oddział w Koluszkach 
Bank Polska Kasa Opieki SA,12403174,I Oddział w Płocku 
Bank Polska Kasa Opieki SA,12403187,I Oddział w Gostyninie 
Bank Polska Kasa Opieki SA,12403190,I Oddział w Kutnie 
Bank Polska Kasa Opieki SA,12403204,I Oddział w Sierpcu 
Bank Polska Kasa Opieki SA,12403217,I Oddział w Żurominie 
Bank Polska Kasa Opieki SA,12403220,IV Oddział w Poznaniu 
Bank Polska Kasa Opieki SA,12403233,I Oddział w Swarzędzu 
Bank Polska Kasa Opieki SA,12403246,I Oddział we Wrześni 
Bank Polska Kasa Opieki SA,12403259,II Oddział w Radomiu 
Bank Polska Kasa Opieki SA,12403262,I Oddział w Lipsku 
Bank Polska Kasa Opieki SA,12403275,I Oddział w Sieradzu 
Bank Polska Kasa Opieki SA,12403288,I Oddział w Łasku 
Bank Polska Kasa Opieki SA,12403291,I Oddział w Wieluniu 
Bank Polska Kasa Opieki SA,12403305,I Oddział w Zduńskiej Woli 
Bank Polska Kasa Opieki SA,12403318,I Oddział w Poddębicach 
Bank Polska Kasa Opieki SA,12403321,I Oddział w Skierniewicach 
Bank Polska Kasa Opieki SA,12403334,I Oddział w Brzezinach 
Bank Polska Kasa Opieki SA,12403347,I Oddział w Łowiczu 
Bank Polska Kasa Opieki SA,12403350,I Oddział w Żyrardowie 
Bank Polska Kasa Opieki SA,12403363,II Oddział w Suwałkach 
Bank Polska Kasa Opieki SA,12403376,II Oddział w Ełku 
Bank Polska Kasa Opieki SA,12403389,I Oddział we Włocławku 
Bank Polska Kasa Opieki SA,12403392,I Oddział w Lipnie 
Bank Polska Kasa Opieki SA,12403406,I Oddział w Rypinie 
Bank Polska Kasa Opieki SA,12403419,VIII Oddział w Łodzi 
Bank Polska Kasa Opieki SA,12403422,I Oddział w Konstantynowie 
Bank Polska Kasa Opieki SA,12403435,I Oddział w Rzgowie 
Bank Polska Kasa Opieki SA,12403448,X Oddział w Łodzi 
Bank Polska Kasa Opieki SA,12403451,I Oddział w Tuszynie 
Bank Polska Kasa Opieki SA,12403464,III Oddział we Wrocławiu 
Bank Polska Kasa Opieki SA,12403477,I Oddział w Płońsku 
Bank Polska Kasa Opieki SA,12403480,I Oddział w Nowym Dworze Mazowieckim 
Bank Polska Kasa Opieki SA,12403493,II Oddział w Bydgoszczy 
Bank Polska Kasa Opieki SA,12403507,I Oddział w Solcu Kujawskim 
Bank Polska Kasa Opieki SA,12403510,II Oddział w Gdyni 
Bank Polska Kasa Opieki SA,12403523,III Oddział w Gdyni 
Bank Polska Kasa Opieki SA,12403536,IV Oddział w Gdyni 
Bank Polska Kasa Opieki SA,12403549,I Oddział w Gorzowie Wielkopolskim 
Bank Polska Kasa Opieki SA,12403552,I Oddział w Dębnie 
Bank Polska Kasa Opieki SA,12403565,I Oddział w Międzychodzie 
Bank Polska Kasa Opieki SA,12403578,I Oddział w Międzyrzeczu 
Bank Polska Kasa Opieki SA,12403581,I Oddział w Myśliborzu 
Bank Polska Kasa Opieki SA,12403594,I Oddział w Skwierzynie 
Bank Polska Kasa Opieki SA,12403608,I Oddział w Słubicach 
Bank Polska Kasa Opieki SA,12403611,I Oddział w Strzelcach Krajeńskich 
Bank Polska Kasa Opieki SA,12403624,I Oddział w Sulęcinie 
Bank Polska Kasa Opieki SA,12403637,I Oddział w Choszcznie 
Bank Polska Kasa Opieki SA,12403640,II Oddział w Gorzowie Wielkopolskim 
Bank Polska Kasa Opieki SA,12403653,II Oddział w Koszalinie 
Bank Polska Kasa Opieki SA,12403666,I Oddział w Białogardzie 
Bank Polska Kasa Opieki SA,12403679,I Oddział w Szczecinku 
Bank Polska Kasa Opieki SA,12403682,I Oddział w Świdwinie 
Bank Polska Kasa Opieki SA,12403695,I Oddział w Pile 
Bank Polska Kasa Opieki SA,12403709,I Oddział w Czarnkowie 
Bank Polska Kasa Opieki SA,12403712,I Oddział w Wałczu 
Bank Polska Kasa Opieki SA,12403725,I Oddział w Wągrowcu 
Bank Polska Kasa Opieki SA,12403738,I Oddział w Złotowie 
Bank Polska Kasa Opieki SA,12403741,I Oddział w Trzciance 
Bank Polska Kasa Opieki SA,12403754,I Oddział we Wronkach 
Bank Polska Kasa Opieki SA,12403767,V Oddział w Poznaniu 
Bank Polska Kasa Opieki SA,12403770,I Oddział w Słupsku 
Bank Polska Kasa Opieki SA,12403783,I Oddział w Bytowie 
Bank Polska Kasa Opieki SA,12403796,I Oddział w Człuchowie 
Bank Polska Kasa Opieki SA,12403800,I Oddział w Lęborku 
Bank Polska Kasa Opieki SA,12403813,I Oddział w Szczecinie 
Bank Polska Kasa Opieki SA,12403826,III Oddział w Szczecinie 
Bank Polska Kasa Opieki SA,12403839,I Oddział w Goleniowie 
Bank Polska Kasa Opieki SA,12403842,I Oddział w Gryficach 
Bank Polska Kasa Opieki SA,12403855,I Oddział w Gryfinie 
Bank Polska Kasa Opieki SA,12403868,I Oddział w Kamieniu Pomorskim 
Bank Polska Kasa Opieki SA,12403871,I Oddział w Łobzie 
Bank Polska Kasa Opieki SA,12403884,I Oddział w Nowogardzie 
Bank Polska Kasa Opieki SA,12403897,I Oddział w Pyrzycach 
Bank Polska Kasa Opieki SA,12403901,I Oddział w Stargardzie 
Bank Polska Kasa Opieki SA,12403914,I Oddział w Świnoujściu 
Bank Polska Kasa Opieki SA,12403927,II Oddział w Szczecinie 
Bank Polska Kasa Opieki SA,12403930,IV Oddział w Szczecinie 
Bank Polska Kasa Opieki SA,12403943,I Oddział w Policach 
Bank Polska Kasa Opieki SA,12403956,I Oddział w Chojnie 
Bank Polska Kasa Opieki SA,12403969,V Oddział w Szczecinie 
Bank Polska Kasa Opieki SA,12403972,VI Oddział w Szczecinie 
Bank Polska Kasa Opieki SA,12403985,I Oddział w Trzebiatowie 
Bank Polska Kasa Opieki SA,12403998,I Oddział w Grudziądzu 
Bank Polska Kasa Opieki SA,12404009,I Oddział w Toruniu 
Bank Polska Kasa Opieki SA,12404012,IV Oddział we Wrocławiu 
Bank Polska Kasa Opieki SA,12404025,II Oddział we Wrocławiu 
Bank Polska Kasa Opieki SA,12404038,II Oddział w Zielonej Górze 
